437	363
438	363
439	359
440	365
441	360
442	365
443	355
444	348
445	367
446	362
447	362
448	361
449	355
450	360
451	349
452	343
453	348
454	354
455	354
456	310
457	318
458	357
459	359
460	351
461	355
462	354
463	343
464	347
465	350
466	341
467	346
468	345
469	343
470	345
471	349
472	298
473	285
474	330
475	341
476	336
477	346
478	338
479	340
480	339
481	338
482	332
483	334
484	336
485	327
486	336
487	336
488	331
489	332
490	334
491	328
492	326
493	323
494	329
495	313
496	330
497	325
498	273
499	321
500	317
501	316
502	316
503	320
504	321
505	308
506	319
507	313
508	316
509	309
510	315
511	314
512	319
513	316
514	318
515	315
516	301
517	306
518	309
519	308
520	312
521	304
522	312
523	305
524	299
525	302
526	303
527	290
528	293
529	305
530	298
531	292
532	270
533	299
534	298
535	298
536	297
537	290
538	299
539	297
540	298
541	285
542	296
543	292
544	290
545	293
546	278
547	289
548	288
549	292
550	278
551	289
552	267
553	290
554	284
555	243
556	286
557	286
558	282
559	286
560	277
561	275
562	278
563	258
564	280
565	280
566	275
567	259
568	281
569	278
570	279
571	279
572	262
573	274
574	271
575	272
576	274
577	274
578	271
579	276
580	273
581	272
582	275
583	272
584	270
585	272
586	231
587	271
588	258
589	268
590	265
591	260
592	258
593	262
594	266
595	265
596	255
597	267
598	239
599	231
600	261
601	258
602	262
603	254
604	261
605	249
606	246
607	256
608	254
609	259
610	252
611	259
612	257
613	255
614	252
615	259
616	253
617	255
618	255
619	249
620	254
621	250
622	252
623	254
624	254
625	252
626	253
627	254
628	249
629	248
630	227
631	251
632	250
633	247
634	244
635	247
636	249
637	238
638	248
639	242
640	246
641	248
642	245
643	240
644	241
645	242
646	247
647	241
648	223
649	244
650	243
651	241
652	240
653	242
654	238
655	237
656	240
657	239
658	235
659	239
660	234
661	230
662	239
663	238
664	231
665	241
666	241
667	236
668	238
669	233
670	232
671	233
672	235
673	230
674	233
675	232
676	235
677	234
678	236
679	234
680	235
681	232
682	233
683	207
684	229
685	231
686	225
687	226
688	185
689	228
690	231
691	183
692	221
693	228
694	219
695	229
696	229
697	227
698	226
699	225
700	226
701	223
702	227
703	225
704	226
705	215
706	224
707	213
708	222
709	224
710	135
711	215
712	223
713	222
714	213
715	219
716	221
717	210
718	211
719	214
720	219
721	211
722	211
723	217
724	217
725	216
726	216
727	214
728	216
729	215
730	213
731	213
732	207
733	214
734	211
735	215
736	204
737	215
738	214
739	200
740	212
741	214
742	214
743	201
744	211
745	98
746	206
747	203
748	207
749	207
750	211
751	206
752	204
753	207
754	210
755	203
756	200
757	206
758	208
759	203
760	203
761	202
762	202
763	205
764	200
765	202
766	204
767	202
768	200
769	203
770	195
771	194
772	195
773	196
774	200
775	194
776	182
777	194
778	198
779	195
780	192
781	175
782	196
783	190
784	197
785	179
786	187
787	192
788	193
789	192
790	190
791	159
792	192
793	185
794	193
795	189
796	192
797	193
798	193
799	192
800	191
801	190
802	171
803	189
804	188
805	188
806	155
807	186
808	189
809	183
810	180
811	180
812	185
813	183
814	186
815	182
816	186
817	182
818	186
819	184
820	183
821	184
822	184
823	185
824	175
825	184
826	185
827	184
828	183
829	183
830	185
831	180
832	182
833	184
834	182
835	184
836	178
837	183
838	181
839	183
840	181
841	183
842	182
843	182
844	182
845	180
846	181
847	177
848	181
849	182
850	178
851	177
852	175
853	174
854	180
855	170
856	174
857	174
858	179
859	177
860	176
861	178
862	178
863	174
864	179
865	180
866	170
867	179
868	169
869	177
870	174
871	176
872	177
873	173
874	176
875	173
876	176
877	166
878	174
879	163
880	171
881	171
882	176
883	174
884	171
885	171
886	175
887	170
888	173
889	172
890	174
891	174
892	172
893	171
894	173
895	168
896	169
897	172
898	168
899	166
900	170
901	170
902	170
903	161
904	164
905	168
906	167
907	168
908	168
909	166
910	162
911	163
912	163
913	161
914	159
915	160
916	161
917	163
918	164
919	158
920	162
921	161
922	162
923	162
924	161
925	154
926	143
927	162
928	157
929	153
930	155
931	151
932	158
933	159
934	159
935	161
936	160
937	159
938	154
939	157
940	160
941	159
942	157
943	160
944	156
945	156
946	158
947	155
948	159
949	157
950	159
951	158
952	158
953	154
954	155
955	157
956	155
957	158
958	156
959	155
960	157
961	144
962	157
963	148
964	154
965	151
966	155
967	154
968	155
969	153
970	152
971	153
972	154
973	153
974	154
975	154
976	152
977	142
978	148
979	146
980	150
981	152
982	151
983	151
984	150
985	148
986	150
987	145
988	150
989	151
990	148
991	146
992	138
993	148
994	149
995	149
996	147
997	146
998	141
999	141
1000	148
1001	146
1002	149
1003	147
1004	148
1005	147
1006	144
1007	147
1008	147
1009	146
1010	139
1011	147
1012	143
1013	146
1014	147
1015	145
1016	146
1017	145
1018	147
1019	138
1020	147
1021	142
1022	147
1023	147
1024	146
1025	141
1026	142
1027	146
1028	144
1029	146
1030	144
1031	144
1032	144
1033	145
1034	131
1035	143
1036	141
1037	141
1038	142
1039	141
1040	140
1041	144
1042	137
1043	143
1044	143
1045	143
1046	134
1047	137
1048	140
1049	139
1050	142
1051	138
1052	131
1053	140
1054	138
1055	140
1056	125
1057	137
1058	127
1059	139
1060	139
1061	141
1062	140
1063	135
1064	138
1065	139
1066	137
1067	137
1068	136
1069	139
1070	135
1071	137
1072	136
1073	139
1074	136
1075	139
1076	132
1077	133
1078	138
1079	136
1080	137
1081	135
1082	132
1083	136
1084	135
1085	123
1086	135
1087	133
1088	134
1089	134
1090	130
1091	131
1092	135
1093	131
1094	134
1095	129
1096	130
1097	133
1098	135
1099	134
1100	134
1101	133
1102	133
1103	133
1104	133
1105	133
1106	133
1107	133
1108	132
1109	131
1110	132
1111	131
1112	132
1113	129
1114	129
1115	131
1116	130
1117	115
1118	126
1119	130
1120	129
1121	127
1122	128
1123	129
1124	121
1125	129
1126	130
1127	129
1128	128
1129	129
1130	123
1131	127
1132	123
1133	126
1134	127
1135	125
1136	127
1137	127
1138	127
1139	127
1140	127
1141	124
1142	126
1143	126
1144	127
1145	121
1146	124
1147	119
1148	121
1149	122
1150	125
1151	126
1152	125
1153	85
1154	126
1155	126
1156	125
1157	124
1158	125
1159	124
1160	120
1161	122
1162	125
1163	124
1164	123
1165	123
1166	123
1167	123
1168	123
1169	123
1170	123
1171	124
1172	120
1173	121
1174	124
1175	124
1176	122
1177	120
1178	119
1179	121
1180	121
1181	121
1182	123
1183	122
1184	121
1185	121
1186	115
1187	122
1188	119
1189	120
1190	118
1191	115
1192	121
1193	121
1194	117
1195	120
1196	120
1197	116
1198	119
1199	115
1200	113
1201	115
1202	119
1203	119
1204	115
1205	117
1206	119
1207	118
1208	117
1209	118
1210	119
1211	118
1212	118
1213	118
1214	113
1215	114
1216	114
1217	117
1218	50
1219	115
1220	114
1221	115
1222	116
1223	117
1224	114
1225	116
1226	112
1227	113
1228	114
1229	113
1230	115
1231	108
1232	115
1233	116
1234	116
1235	116
1236	115
1237	113
1238	114
1239	113
1240	114
1241	113
1242	113
1243	112
1244	109
1245	114
1246	114
1247	112
1248	114
1249	113
1250	112
1251	55
1252	113
1253	112
1254	111
1255	113
1256	110
1257	111
1258	111
1259	110
1260	112
1261	110
1262	110
1263	109
1264	112
1265	106
1266	112
1267	107
1268	109
1269	111
1270	110
1271	110
1272	111
1273	108
1274	111
1275	108
1276	110
1277	111
1278	111
1279	107
1280	110
1281	109
1282	108
1283	110
1284	109
1285	107
1286	105
1287	106
1288	107
1289	42
1290	108
1291	108
1292	106
1293	105
1294	102
1295	108
1296	104
1297	108
1298	97
1299	108
1300	108
1301	99
1302	98
1303	109
1304	109
1305	109
1306	108
1307	105
1308	106
1309	107
1310	106
1311	104
1312	105
1313	106
1314	104
1315	102
1316	106
1317	101
1318	104
1319	101
1320	106
1321	106
1322	76
1323	105
1324	105
1325	105
1326	100
1327	57
1328	100
1329	104
1330	102
1331	104
1332	104
1333	101
1334	102
1335	102
1336	100
1337	96
1338	98
1339	103
1340	100
1341	103
1342	103
1343	102
1344	102
1345	101
1346	99
1347	101
1348	99
1349	101
1350	101
1351	102
1352	100
1353	94
1354	102
1355	92
1356	101
1357	102
1358	94
1359	100
1360	101
1361	99
1362	100
1363	100
1364	98
1365	99
1366	101
1367	101
1368	100
1369	101
1370	100
1371	99
1372	95
1373	98
1374	94
1375	97
1376	100
1377	99
1378	99
1379	99
1380	97
1381	100
1382	97
1383	100
1384	99
1385	96
1386	89
1387	100
1388	96
1389	97
1390	90
1391	99
1392	89
1393	97
1394	99
1395	99
1396	94
1397	99
1398	99
1399	97
1400	99
1401	98
1402	98
1403	98
1404	99
1405	99
1406	97
1407	96
1408	97
1409	98
1410	98
1411	87
1412	98
1413	98
1414	94
1415	98
1416	97
1417	97
1418	97
1419	94
1420	94
1421	94
1422	95
1423	96
1424	96
1425	95
1426	93
1427	92
1428	97
1429	96
1430	97
1431	96
1432	96
1433	95
1434	94
1435	96
1436	96
1437	96
1438	96
1439	96
1440	94
1441	95
1442	95
1443	95
1444	91
1445	95
1446	95
1447	95
1448	93
1449	94
1450	89
1451	94
1452	93
1453	95
1454	95
1455	95
1456	92
1457	94
1458	92
1459	93
1460	94
1461	90
1462	94
1463	93
1464	94
1465	89
1466	85
1467	94
1468	94
1469	72
1470	81
1471	89
1472	90
1473	93
1474	92
1475	93
1476	92
1477	90
1478	90
1479	93
1480	93
1481	91
1482	92
1483	91
1484	90
1485	87
1486	90
1487	92
1488	88
1489	86
1490	89
1491	91
1492	92
1493	90
1494	91
1495	91
1496	90
1497	90
1498	91
1499	90
1500	91
1501	88
1502	88
1503	91
1504	89
1505	91
1506	91
1507	88
1508	90
1509	91
1510	91
1511	90
1512	91
1513	88
1514	89
1515	87
1516	89
1517	87
1518	86
1519	87
1520	87
1521	85
1522	89
1523	88
1524	87
1525	90
1526	86
1527	88
1528	87
1529	87
1530	89
1531	88
1532	88
1533	88
1534	87
1535	84
1536	84
1537	89
1538	87
1539	88
1540	88
1541	89
1542	88
1543	89
1544	88
1545	88
1546	89
1547	87
1548	86
1549	86
1550	88
1551	88
1552	86
1553	84
1554	88
1555	78
1556	79
1557	88
1558	87
1559	87
1560	84
1561	87
1562	85
1563	86
1564	86
1565	85
1566	85
1567	87
1568	85
1569	84
1570	86
1571	84
1572	85
1573	84
1574	84
1575	86
1576	86
1577	86
1578	84
1579	81
1580	81
1581	76
1582	86
1583	85
1584	86
1585	82
1586	83
1587	85
1588	84
1589	83
1590	85
1591	83
1592	84
1593	83
1594	85
1595	85
1596	85
1597	81
1598	85
1599	84
1600	84
1601	83
1602	79
1603	84
1604	84
1605	84
1606	83
1607	83
1608	84
1609	83
1610	82
1611	83
1612	81
1613	84
1614	79
1615	79
1616	84
1617	84
1618	84
1619	80
1620	80
1621	83
1622	73
1623	81
1624	77
1625	83
1626	83
1627	82
1628	83
1629	82
1630	81
1631	82
1632	80
1633	81
1634	81
1635	81
1636	82
1637	81
1638	82
1639	82
1640	80
1641	81
1642	81
1643	81
1644	82
1645	81
1646	81
1647	82
1648	79
1649	79
1650	80
1651	81
1652	80
1653	77
1654	80
1655	81
1656	78
1657	80
1658	81
1659	79
1660	81
1661	81
1662	79
1663	77
1664	74
1665	76
1666	80
1667	79
1668	80
1669	79
1670	80
1671	80
1672	79
1673	79
1674	80
1675	79
1676	76
1677	75
1678	77
1679	77
1680	78
1681	76
1682	79
1683	76
1684	78
1685	78
1686	75
1687	77
1688	78
1689	77
1690	78
1691	78
1692	79
1693	77
1694	78
1695	76
1696	79
1697	79
1698	78
1699	71
1700	77
1701	78
1702	76
1703	74
1704	74
1705	77
1706	74
1707	77
1708	77
1709	74
1710	77
1711	78
1712	75
1713	78
1714	76
1715	76
1716	77
1717	75
1718	75
1719	74
1720	77
1721	77
1722	75
1723	75
1724	77
1725	73
1726	73
1727	75
1728	77
1729	76
1730	75
1731	72
1732	75
1733	74
1734	75
1735	68
1736	75
1737	76
1738	76
1739	76
1740	76
1741	74
1742	72
1743	74
1744	75
1745	75
1746	76
1747	76
1748	72
1749	75
1750	73
1751	73
1752	75
1753	74
1754	74
1755	75
1756	72
1757	74
1758	75
1759	73
1760	72
1761	74
1762	72
1763	74
1764	73
1765	75
1766	70
1767	75
1768	73
1769	74
1770	73
1771	73
1772	72
1773	74
1774	74
1775	74
1776	72
1777	70
1778	74
1779	74
1780	74
1781	71
1782	74
1783	73
1784	71
1785	73
1786	72
1787	69
1788	73
1789	71
1790	67
1791	72
1792	72
1793	72
1794	73
1795	70
1796	73
1797	72
1798	73
1799	72
1800	68
1801	72
1802	72
1803	71
1804	72
1805	69
1806	71
1807	72
1808	70
1809	69
1810	67
1811	72
1812	67
1813	72
1814	69
1815	71
1816	70
1817	70
1818	70
1819	71
1820	69
1821	71
1822	71
1823	67
1824	64
1825	70
1826	70
1827	68
1828	71
1829	68
1830	65
1831	66
1832	70
1833	69
1834	69
1835	70
1836	71
1837	67
1838	70
1839	69
1840	68
1841	68
1842	68
1843	70
1844	70
1845	70
1846	69
1847	70
1848	70
1849	70
1850	69
1851	67
1852	70
1853	70
1854	69
1855	69
1856	69
1857	63
1858	70
1859	65
1860	69
1861	68
1862	68
1863	68
1864	69
1865	69
1866	68
1867	69
1868	58
1869	68
1870	66
1871	68
1872	69
1873	68
1874	66
1875	68
1876	60
1877	65
1878	68
1879	67
1880	68
1881	62
1882	69
1883	66
1884	26
1885	67
1886	68
1887	66
1888	68
1889	66
1890	67
1891	67
1892	65
1893	68
1894	68
1895	66
1896	64
1897	67
1898	67
1899	68
1900	68
1901	65
1902	68
1903	68
1904	65
1905	67
1906	68
1907	67
1908	63
1909	68
1910	68
1911	66
1912	68
1913	67
1914	67
1915	67
1916	66
1917	66
1918	67
1919	65
1920	64
1921	67
1922	67
1923	67
1924	67
1925	67
1926	67
1927	65
1928	67
1929	61
1930	67
1931	63
1932	65
1933	61
1934	67
1935	63
1936	64
1937	65
1938	64
1939	66
1940	65
1941	64
1942	65
1943	65
1944	66
1945	64
1946	66
1947	62
1948	66
1949	64
1950	56
1951	61
1952	65
1953	65
1954	63
1955	63
1956	65
1957	64
1958	64
1959	64
1960	63
1961	65
1962	65
1963	65
1964	65
1965	59
1966	65
1967	64
1968	64
1969	65
1970	62
1971	61
1972	62
1973	65
1974	64
1975	65
1976	65
1977	64
1978	65
1979	65
1980	63
1981	61
1982	65
1983	64
1984	64
1985	60
1986	64
1987	62
1988	63
1989	63
1990	64
1991	62
1992	63
1993	63
1994	64
1995	64
1996	60
1997	64
1998	64
1999	64
2000	64
2001	62
2002	52
2003	58
2004	62
2005	64
2006	63
2007	64
2008	55
2009	63
2010	63
2011	63
2012	63
2013	62
2014	63
2015	61
2016	63
2017	62
2018	63
2019	63
2020	62
2021	63
2022	62
2023	60
2024	61
2025	62
2026	63
2027	62
2028	60
2029	62
2030	63
2031	59
2032	63
2033	63
2034	62
2035	63
2036	62
2037	62
2038	62
2039	59
2040	62
2041	62
2042	61
2043	61
2044	59
2045	60
2046	62
2047	61
2048	62
2049	60
2050	62
2051	59
2052	58
2053	59
2054	58
2055	58
2056	61
2057	61
2058	60
2059	58
2060	58
2061	61
2062	61
2063	61
2064	61
2065	61
2066	58
2067	61
2068	60
2069	60
2070	60
2071	61
2072	61
2073	61
2074	60
2075	60
2076	60
2077	61
2078	60
2079	60
2080	60
2081	60
2082	60
2083	59
2084	60
2085	59
2086	60
2087	60
2088	60
2089	58
2090	60
2091	30
2092	60
2093	60
2094	60
2095	59
2096	60
2097	60
2098	60
2099	59
2100	58
2101	60
2102	60
2103	59
2104	58
2105	60
2106	60
2107	59
2108	57
2109	60
2110	58
2111	59
2112	58
2113	59
2114	60
2115	59
2116	59
2117	59
2118	58
2119	57
2120	59
2121	58
2122	58
2123	57
2124	59
2125	51
2126	57
2127	59
2128	57
2129	59
2130	59
2131	58
2132	58
2133	59
2134	59
2135	59
2136	56
2137	58
2138	59
2139	59
2140	56
2141	59
2142	57
2143	59
2144	59
2145	58
2146	57
2147	58
2148	59
2149	59
2150	58
2151	57
2152	55
2153	57
2154	58
2155	56
2156	52
2157	58
2158	58
2159	56
2160	57
2161	56
2162	58
2163	56
2164	58
2165	57
2166	56
2167	56
2168	58
2169	58
2170	58
2171	54
2172	58
2173	55
2174	57
2175	58
2176	58
2177	58
2178	58
2179	58
2180	58
2181	58
2182	57
2183	56
2184	57
2185	55
2186	57
2187	56
2188	53
2189	57
2190	56
2191	57
2192	57
2193	55
2194	56
2195	57
2196	56
2197	57
2198	55
2199	56
2200	57
2201	55
2202	57
2203	55
2204	54
2205	55
2206	56
2207	57
2208	57
2209	52
2210	57
2211	56
2212	56
2213	57
2214	57
2215	56
2216	57
2217	56
2218	57
2219	57
2220	57
2221	56
2222	54
2223	56
2224	56
2225	56
2226	55
2227	54
2228	56
2229	56
2230	56
2231	56
2232	56
2233	56
2234	56
2235	53
2236	55
2237	56
2238	56
2239	56
2240	56
2241	56
2242	56
2243	53
2244	56
2245	55
2246	56
2247	56
2248	56
2249	55
2250	54
2251	54
2252	55
2253	54
2254	54
2255	52
2256	55
2257	55
2258	54
2259	55
2260	55
2261	55
2262	55
2263	51
2264	55
2265	52
2266	54
2267	55
2268	55
2269	55
2270	54
2271	54
2272	54
2273	51
2274	55
2275	55
2276	55
2277	53
2278	50
2279	55
2280	55
2281	55
2282	55
2283	55
2284	53
2285	51
2286	52
2287	54
2288	53
2289	52
2290	53
2291	52
2292	53
2293	54
2294	54
2295	54
2296	53
2297	53
2298	53
2299	54
2300	54
2301	54
2302	54
2303	54
2304	53
2305	50
2306	53
2307	54
2308	43
2309	53
2310	50
2311	53
2312	53
2313	52
2314	51
2315	53
2316	53
2317	49
2318	53
2319	53
2320	53
2321	53
2322	52
2323	52
2324	53
2325	51
2326	53
2327	53
2328	52
2329	52
2330	52
2331	51
2332	53
2333	52
2334	51
2335	50
2336	52
2337	52
2338	52
2339	51
2340	52
2341	52
2342	52
2343	52
2344	52
2345	52
2346	52
2347	52
2348	52
2349	51
2350	52
2351	51
2352	51
2353	39
2354	51
2355	51
2356	49
2357	51
2358	52
2359	51
2360	52
2361	51
2362	52
2363	51
2364	48
2365	52
2366	52
2367	50
2368	52
2369	52
2370	47
2371	49
2372	51
2373	47
2374	50
2375	51
2376	51
2377	51
2378	51
2379	50
2380	50
2381	46
2382	51
2383	51
2384	50
2385	50
2386	50
2387	51
2388	51
2389	50
2390	51
2391	51
2392	49
2393	51
2394	48
2395	41
2396	51
2397	50
2398	51
2399	50
2400	51
2401	51
2402	51
2403	51
2404	51
2405	50
2406	50
2407	51
2408	50
2409	51
2410	51
2411	51
2412	50
2413	48
2414	50
2415	50
2416	46
2417	49
2418	50
2419	50
2420	50
2421	50
2422	49
2423	50
2424	49
2425	39
2426	47
2427	48
2428	50
2429	50
2430	48
2431	50
2432	49
2433	50
2434	50
2435	50
2436	49
2437	50
2438	49
2439	50
2440	50
2441	50
2442	49
2443	50
2444	40
2445	47
2446	48
2447	47
2448	49
2449	47
2450	47
2451	49
2452	49
2453	49
2454	40
2455	48
2456	49
2457	44
2458	48
2459	49
2460	48
2461	45
2462	49
2463	48
2464	49
2465	49
2466	49
2467	46
2468	47
2469	49
2470	48
2471	49
2472	48
2473	49
2474	48
2475	48
2476	47
2477	49
2478	49
2479	49
2480	49
2481	49
2482	48
2483	48
2484	48
2485	49
2486	48
2487	44
2488	49
2489	49
2490	48
2491	47
2492	47
2493	48
2494	48
2495	47
2496	45
2497	48
2498	47
2499	48
2500	48
2501	45
2502	47
2503	47
2504	47
2505	48
2506	46
2507	48
2508	41
2509	48
2510	45
2511	47
2512	48
2513	48
2514	48
2515	47
2516	48
2517	46
2518	48
2519	48
2520	48
2521	48
2522	47
2523	48
2524	48
2525	45
2526	48
2527	48
2528	47
2529	48
2530	48
2531	48
2532	47
2533	48
2534	47
2535	47
2536	47
2537	47
2538	47
2539	47
2540	47
2541	47
2542	47
2543	47
2544	46
2545	46
2546	47
2547	46
2548	45
2549	47
2550	46
2551	46
2552	47
2553	47
2554	45
2555	47
2556	47
2557	46
2558	47
2559	45
2560	37
2561	47
2562	47
2563	47
2564	47
2565	47
2566	46
2567	47
2568	47
2569	47
2570	46
2571	47
2572	45
2573	47
2574	46
2575	47
2576	46
2577	47
2578	47
2579	47
2580	32
2581	44
2582	42
2583	44
2584	45
2585	46
2586	46
2587	46
2588	43
2589	43
2590	46
2591	46
2592	46
2593	45
2594	46
2595	46
2596	46
2597	46
2598	44
2599	45
2600	44
2601	43
2602	46
2603	28
2604	40
2605	45
2606	45
2607	45
2608	45
2609	45
2610	45
2611	41
2612	42
2613	45
2614	43
2615	45
2616	44
2617	45
2618	40
2619	42
2620	44
2621	45
2622	42
2623	45
2624	43
2625	45
2626	45
2627	45
2628	44
2629	45
2630	45
2631	45
2632	44
2633	44
2634	45
2635	44
2636	39
2637	44
2638	43
2639	44
2640	44
2641	41
2642	43
2643	44
2644	38
2645	44
2646	43
2647	44
2648	43
2649	44
2650	44
2651	44
2652	44
2653	44
2654	44
2655	44
2656	44
2657	44
2658	43
2659	43
2660	38
2661	44
2662	44
2663	42
2664	44
2665	43
2666	41
2667	44
2668	44
2669	44
2670	44
2671	42
2672	43
2673	44
2674	44
2675	44
2676	44
2677	44
2678	43
2679	43
2680	44
2681	43
2682	44
2683	43
2684	44
2685	44
2686	44
2687	43
2688	43
2689	41
2690	43
2691	43
2692	43
2693	43
2694	41
2695	41
2696	43
2697	41
2698	42
2699	41
2700	43
2701	43
2702	43
2703	41
2704	42
2705	43
2706	43
2707	41
2708	42
2709	41
2710	43
2711	42
2712	42
2713	42
2714	43
2715	43
2716	43
2717	43
2718	41
2719	42
2720	43
2721	43
2722	43
2723	40
2724	43
2725	43
2726	42
2727	42
2728	42
2729	43
2730	43
2731	39
2732	42
2733	43
2734	43
2735	43
2736	43
2737	42
2738	43
2739	39
2740	43
2741	33
2742	42
2743	40
2744	42
2745	39
2746	41
2747	41
2748	42
2749	42
2750	42
2751	42
2752	42
2753	38
2754	42
2755	42
2756	42
2757	41
2758	41
2759	42
2760	42
2761	40
2762	42
2763	40
2764	41
2765	42
2766	42
2767	41
2768	41
2769	42
2770	42
2771	42
2772	41
2773	38
2774	41
2775	42
2776	42
2777	42
2778	39
2779	42
2780	42
2781	39
2782	41
2783	40
2784	42
2785	39
2786	40
2787	42
2788	42
2789	42
2790	42
2791	42
2792	42
2793	40
2794	39
2795	39
2796	41
2797	38
2798	40
2799	41
2800	41
2801	41
2802	40
2803	40
2804	41
2805	40
2806	39
2807	40
2808	41
2809	40
2810	41
2811	41
2812	41
2813	41
2814	40
2815	41
2816	41
2817	40
2818	41
2819	40
2820	38
2821	41
2822	41
2823	41
2824	40
2825	39
2826	41
2827	41
2828	41
2829	41
2830	41
2831	27
2832	41
2833	40
2834	41
2835	41
2836	40
2837	41
2838	41
2839	40
2840	41
2841	41
2842	41
2843	41
2844	41
2845	41
2846	41
2847	38
2848	40
2849	41
2850	41
2851	41
2852	40
2853	40
2854	41
2855	41
2856	39
2857	35
2858	41
2859	41
2860	41
2861	41
2862	39
2863	40
2864	39
2865	40
2866	40
2867	40
2868	38
2869	39
2870	40
2871	39
2872	1
2873	39
2874	40
2875	40
2876	39
2877	39
2878	40
2879	36
2880	38
2881	39
2882	40
2883	40
2884	40
2885	38
2886	39
2887	37
2888	40
2889	40
2890	38
2891	36
2892	37
2893	40
2894	40
2895	39
2896	39
2897	39
2898	39
2899	40
2900	40
2901	40
2902	37
2903	40
2904	40
2905	40
2906	39
2907	40
2908	39
2909	36
2910	40
2911	40
2912	40
2913	40
2914	40
2915	38
2916	38
2917	39
2918	39
2919	40
2920	40
2921	40
2922	38
2923	38
2924	38
2925	39
2926	38
2927	39
2928	37
2929	39
2930	39
2931	39
2932	39
2933	39
2934	38
2935	39
2936	39
2937	39
2938	37
2939	39
2940	38
2941	39
2942	39
2943	39
2944	39
2945	39
2946	39
2947	39
2948	39
2949	38
2950	38
2951	39
2952	38
2953	39
2954	39
2955	39
2956	39
2957	37
2958	39
2959	39
2960	39
2961	38
2962	37
2963	38
2964	37
2965	39
2966	39
2967	38
2968	38
2969	36
2970	39
